eNodeB Name,4G Payload (GB) [sum],DL PRB Usage(%) [mean],Average Users [sum],eNodeB Name [list],eNodeB Name [count],eNodeB Name [nunique],Cell Name [list],Cell Name [count],Cell Name [nunique]
44_0LT001,1398.4906,48.77263,3544.8835,['44_0LT001'],144,1,['A3GQPA1' 'A3GQPB1' 'A3GQPA2' 'A3GQPB2' 'A3GQPA3' 'A3GQPB3'],144,6
44_1LT001,2187.927,48.051857,5576.086,['44_1LT001'],216,1,"['3VAPQA1' '3VAPQB1' '3VAPQC1' '3VAPQA2' '3VAPQB2' '3VAPQC2' '3VAPQA3'
 '3VAPQB3' '3VAPQC3']",216,9
44_2LT001,2036.559,50.930546,5407.463,['44_2LT001'],216,1,"['O9LGVA1' 'O9LGVB1' 'O9LGVC1' 'O9LGVA2' 'O9LGVB2' 'O9LGVC2' 'O9LGVA3'
 'O9LGVB3' 'O9LGVC3']",216,9
44_3LT001,909.96606,46.677715,2493.4248,['44_3LT001'],96,1,['91QA3B1' '91QA3D1' '91QA3B2' '91QA3D2'],96,4
45_0LT001,2156.9414,49.496727,5094.477,['45_0LT001'],216,1,"['PVAOLA1' 'PVAOLB1' 'PVAOLD1' 'PVAOLA2' 'PVAOLB2' 'PVAOLD2' 'PVAOLA3'
 'PVAOLB3' 'PVAOLD3']",216,9
45_1LT001,1018.4808,47.52626,2380.0586,['45_1LT001'],96,1,['LOQ91B1' 'LOQ91D1' 'LOQ91B2' 'LOQ91D2'],96,4
45_2LT001,989.95264,46.896427,2455.6267,['45_2LT001'],96,1,['L1VQAB1' 'L1VQAD1' 'L1VQAB2' 'L1VQAD2'],96,4
45_3LT001,1402.465,54.405468,3757.0938,['45_3LT001'],144,1,['V3QG9A1' 'V3QG9B1' 'V3QG9A2' 'V3QG9B2' 'V3QG9A3' 'V3QG9B3'],144,6
46_0LT001,916.7708,42.68707,2299.425,['46_0LT001'],96,1,['91LQAB1' '91LQAD1' '91LQAB2' '91LQAD2'],96,4
46_1LT001,2171.318,49.36302,5434.7646,['46_1LT001'],216,1,"['V3OLPA1' 'V3OLPB1' 'V3OLPC1' 'V3OLPA2' 'V3OLPB2' 'V3OLPC2' 'V3OLPA3'
 'V3OLPB3' 'V3OLPC3']",216,9
47_0LT001,518.3986,48.337433,1019.4122,['47_0LT001'],48,1,['OG13PB1' 'OG13PB2'],48,2
47_1LT001,994.025,45.802464,2351.916,['47_1LT001'],96,1,['V3PQLB1' 'V3PQLD1' 'V3PQLB2' 'V3PQLD2'],96,4
47_2LT001,2195.234,52.00186,5228.11,['47_2LT001'],216,1,"['O9G31A1' 'O9G31B1' 'O9G31C1' 'O9G31A2' 'O9G31B2' 'O9G31C2' 'O9G31A3'
 'O9G31B3' 'O9G31C3']",216,9
48_0LT001,2174.1306,49.528873,5265.7637,['48_0LT001'],216,1,"['3GOLAA1' '3GOLAB1' '3GOLAD1' '3GOLAA2' '3GOLAB2' '3GOLAD2' '3GOLAA3'
 '3GOLAB3' '3GOLAD3']",216,9
48_1LT001,1556.4359,47.83498,3588.9792,['48_1LT001'],144,1,['VOG1AA1' 'VOG1AB1' 'VOG1AA2' 'VOG1AB2' 'VOG1AA3' 'VOG1AB3'],144,6
48_2LT001,463.98083,51.96481,1245.5128,['48_2LT001'],48,1,['9QVPGB1' '9QVPGB2'],48,2
49_0LT001,2247.5762,48.330784,5038.667,['49_0LT001'],216,1,"['G1L9QA1' 'G1L9QB1' 'G1L9QD1' 'G1L9QA2' 'G1L9QB2' 'G1L9QD2' 'G1L9QA3'
 'G1L9QB3' 'G1L9QD3']",216,9
49_1LT001,461.95502,50.898884,1031.1366,['49_1LT001'],48,1,['L1P9QB1' 'L1P9QB2'],48,2
50_0LT001,2085.0881,45.86509,5360.3374,['50_0LT001'],216,1,"['QPVLAA1' 'QPVLAB1' 'QPVLAD1' 'QPVLAA2' 'QPVLAB2' 'QPVLAD2' 'QPVLAA3'
 'QPVLAB3' 'QPVLAD3']",216,9
50_1LT001,2222.983,49.38379,5247.1616,['50_1LT001'],216,1,"['9LV3PA1' '9LV3PB1' '9LV3PD1' '9LV3PA2' '9LV3PB2' '9LV3PD2' '9LV3PA3'
 '9LV3PB3' '9LV3PD3']",216,9
50_2LT001,442.1584,54.440067,1300.7632,['50_2LT001'],48,1,['PAO39B1' 'PAO39B2'],48,2
50_3LT001,2264.4126,50.532314,5536.4634,['50_3LT001'],216,1,"['3AQG1A1' '3AQG1B1' '3AQG1D1' '3AQG1A2' '3AQG1B2' '3AQG1D2' '3AQG1A3'
 '3AQG1B3' '3AQG1D3']",216,9
51_0LT001,2227.363,50.557228,5247.193,['51_0LT001'],216,1,"['9LVOGA1' '9LVOGB1' '9LVOGC1' '9LVOGA2' '9LVOGB2' '9LVOGC2' '9LVOGA3'
 '9LVOGB3' '9LVOGC3']",216,9
51_1LT001,2225.6084,51.245174,5486.3247,['51_1LT001'],216,1,"['VA913A1' 'VA913B1' 'VA913D1' 'VA913A2' 'VA913B2' 'VA913D2' 'VA913A3'
 'VA913B3' 'VA913D3']",216,9
52_0LT001,2137.4993,47.622055,5492.424,['52_0LT001'],216,1,"['39P1VA1' '39P1VB1' '39P1VD1' '39P1VA2' '39P1VB2' '39P1VD2' '39P1VA3'
 '39P1VB3' '39P1VD3']",216,9
52_1LT001,2207.4685,51.322605,5564.5137,['52_1LT001'],216,1,"['OQ1GPA1' 'OQ1GPB1' 'OQ1GPD1' 'OQ1GPA2' 'OQ1GPB2' 'OQ1GPD2' 'OQ1GPA3'
 'OQ1GPB3' 'OQ1GPD3']",216,9
52_2LT001,872.84125,51.630352,2510.774,['52_2LT001'],96,1,['QP91VB1' 'QP91VD1' 'QP91VB2' 'QP91VD2'],96,4
52_3LT001,2351.9856,51.19283,5417.7944,['52_3LT001'],216,1,"['AQL3OA1' 'AQL3OB1' 'AQL3OC1' 'AQL3OA2' 'AQL3OB2' 'AQL3OC2' 'AQL3OA3'
 'AQL3OB3' 'AQL3OC3']",216,9
53_0LT001,2218.2124,52.143627,4933.8433,['53_0LT001'],216,1,"['L3AQGA1' 'L3AQGB1' 'L3AQGC1' 'L3AQGA2' 'L3AQGB2' 'L3AQGC2' 'L3AQGA3'
 'L3AQGB3' 'L3AQGC3']",216,9
53_1LT001,2173.079,48.673725,5195.91,['53_1LT001'],216,1,"['PVAQOA1' 'PVAQOB1' 'PVAQOD1' 'PVAQOA2' 'PVAQOB2' 'PVAQOD2' 'PVAQOA3'
 'PVAQOB3' 'PVAQOD3']",216,9
54_0LT001,575.91064,53.721737,1292.9545,['54_0LT001'],48,1,['P93GAB1' 'P93GAB2'],48,2
54_1LT001,875.92267,42.134666,2417.904,['54_1LT001'],96,1,['POLA1B1' 'POLA1D1' 'POLA1B2' 'POLA1D2'],96,4
54_2LT001,2330.3733,51.37254,6143.028,['54_2LT001'],240,1,"['GQO1LB1' 'GQO1LD1' 'GQO1LB2' 'GQO1LD2' 'GQO1LB3' 'GQO1LD3' 'GQO1LB4'
 'GQO1LD4' 'GQO1LB5' 'GQO1LD5']",240,10
54_3LT001,926.3572,54.085358,1976.4305,['54_3LT001'],96,1,['PV3L1B1' 'PV3L1D1' 'PV3L1B2' 'PV3L1D2'],96,4
55_0LT001,2274.3416,48.25835,5145.179,['55_0LT001'],216,1,"['AGLO1A1' 'AGLO1B1' 'AGLO1D1' 'AGLO1A2' 'AGLO1B2' 'AGLO1D2' 'AGLO1A3'
 'AGLO1B3' 'AGLO1D3']",216,9
55_1LT001,2197.399,50.251534,5354.868,['55_1LT001'],216,1,"['9VQGAA1' '9VQGAB1' '9VQGAC1' '9VQGAA2' '9VQGAB2' '9VQGAC2' '9VQGAA3'
 '9VQGAB3' '9VQGAC3']",216,9
56_0LT001,2096.2803,46.689487,5429.969,['56_0LT001'],216,1,"['VGLO9A1' 'VGLO9B1' 'VGLO9D1' 'VGLO9A2' 'VGLO9B2' 'VGLO9D2' 'VGLO9A3'
 'VGLO9B3' 'VGLO9D3']",216,9
56_1LT001,2144.041,48.944107,5212.6426,['56_1LT001'],216,1,"['APLVGA1' 'APLVGB1' 'APLVGC1' 'APLVGA2' 'APLVGB2' 'APLVGC2' 'APLVGA3'
 'APLVGB3' 'APLVGC3']",216,9
57_0LT001,1538.1677,48.626606,3738.5913,['57_0LT001'],144,1,['QAV31A1' 'QAV31B1' 'QAV31A2' 'QAV31B2' 'QAV31A3' 'QAV31B3'],144,6
57_1LT001,2293.207,46.875557,5031.8804,['57_1LT001'],216,1,"['OG9P1A1' 'OG9P1B1' 'OG9P1D1' 'OG9P1A2' 'OG9P1B2' 'OG9P1D2' 'OG9P1A3'
 'OG9P1B3' 'OG9P1D3']",216,9
57_2LT001,1525.7091,48.72918,3448.8452,['57_2LT001'],144,1,['9QGPVA1' '9QGPVB1' '9QGPVA2' '9QGPVB2' '9QGPVA3' '9QGPVB3'],144,6
57_3LT001,2234.4065,49.5627,5680.2974,['57_3LT001'],216,1,"['VQ39AA1' 'VQ39AB1' 'VQ39AC1' 'VQ39AA2' 'VQ39AB2' 'VQ39AC2' 'VQ39AA3'
 'VQ39AB3' 'VQ39AC3']",216,9
58_0LT001,2325.3179,51.919018,5995.3203,['58_0LT001'],240,1,"['LQAPVB1' 'LQAPVD1' 'LQAPVB2' 'LQAPVD2' 'LQAPVB3' 'LQAPVD3' 'LQAPVB4'
 'LQAPVD4' 'LQAPVB5' 'LQAPVD5']",240,10
58_1LT001,2100.7212,50.680817,5694.686,['58_1LT001'],216,1,"['GPVL1A1' 'GPVL1B1' 'GPVL1C1' 'GPVL1A2' 'GPVL1B2' 'GPVL1C2' 'GPVL1A3'
 'GPVL1B3' 'GPVL1C3']",216,9
58_2LT001,2107.4985,54.213142,5603.1357,['58_2LT001'],216,1,"['G9QPVA1' 'G9QPVB1' 'G9QPVC1' 'G9QPVA2' 'G9QPVB2' 'G9QPVC2' 'G9QPVA3'
 'G9QPVB3' 'G9QPVC3']",216,9
58_3LT001,2065.5574,50.112526,5661.505,['58_3LT001'],216,1,"['AL19GA1' 'AL19GB1' 'AL19GD1' 'AL19GA2' 'AL19GB2' 'AL19GD2' 'AL19GA3'
 'AL19GB3' 'AL19GD3']",216,9
59_0LT001,2069.759,49.120754,5175.336,['59_0LT001'],216,1,"['P13OQA1' 'P13OQB1' 'P13OQC1' 'P13OQA2' 'P13OQB2' 'P13OQC2' 'P13OQA3'
 'P13OQB3' 'P13OQC3']",216,9
59_1LT001,2125.432,52.147793,5186.832,['59_1LT001'],216,1,"['G9QVLA1' 'G9QVLB1' 'G9QVLD1' 'G9QVLA2' 'G9QVLB2' 'G9QVLD2' 'G9QVLA3'
 'G9QVLB3' 'G9QVLD3']",216,9
59_2LT001,1357.7651,47.915646,3397.9683,['59_2LT001'],144,1,['A93G1A1' 'A93G1B1' 'A93G1A2' 'A93G1B2' 'A93G1A3' 'A93G1B3'],144,6
60_0LT001,2151.3262,49.16805,5833.836,['60_0LT001'],216,1,"['LQOV3A1' 'LQOV3B1' 'LQOV3D1' 'LQOV3A2' 'LQOV3B2' 'LQOV3D2' 'LQOV3A3'
 'LQOV3B3' 'LQOV3D3']",216,9
60_1LT001,2182.1313,51.69248,5610.856,['60_1LT001'],216,1,"['V9G1LA1' 'V9G1LB1' 'V9G1LD1' 'V9G1LA2' 'V9G1LB2' 'V9G1LD2' 'V9G1LA3'
 'V9G1LB3' 'V9G1LD3']",216,9
61_0LT001,481.6305,51.673878,1171.0756,['61_0LT001'],48,1,['O9PQLB1' 'O9PQLB2'],48,2
61_1LT001,971.781,46.538258,2159.4922,['61_1LT001'],96,1,['A1VL9B1' 'A1VL9D1' 'A1VL9B2' 'A1VL9D2'],96,4
61_2LT001,922.74255,49.693207,2553.4307,['61_2LT001'],96,1,['3APVGB1' '3APVGD1' '3APVGB2' '3APVGD2'],96,4
62_0LT001,2155.1855,49.40705,5182.5967,['62_0LT001'],216,1,"['L9A3PA1' 'L9A3PB1' 'L9A3PC1' 'L9A3PA2' 'L9A3PB2' 'L9A3PC2' 'L9A3PA3'
 'L9A3PB3' 'L9A3PC3']",216,9
62_1LT001,2426.2168,49.69827,6167.337,['62_1LT001'],240,1,"['POVAGB1' 'POVAGD1' 'POVAGB2' 'POVAGD2' 'POVAGB3' 'POVAGD3' 'POVAGB4'
 'POVAGD4' 'POVAGB5' 'POVAGD5']",240,10
63_0LT001,2074.2798,49.202637,5478.6787,['63_0LT001'],216,1,"['LGVAPA1' 'LGVAPB1' 'LGVAPD1' 'LGVAPA2' 'LGVAPB2' 'LGVAPD2' 'LGVAPA3'
 'LGVAPB3' 'LGVAPD3']",216,9
63_1LT001,942.0077,46.56369,2471.1062,['63_1LT001'],96,1,['L13VPB1' 'L13VPD1' 'L13VPB2' 'L13VPD2'],96,4
63_2LT001,2198.0227,50.432846,5100.4194,['63_2LT001'],216,1,"['LQAPOA1' 'LQAPOB1' 'LQAPOD1' 'LQAPOA2' 'LQAPOB2' 'LQAPOD2' 'LQAPOA3'
 'LQAPOB3' 'LQAPOD3']",216,9
64_0LT001,2019.3259,47.448776,5532.292,['64_0LT001'],216,1,"['1PQO3A1' '1PQO3B1' '1PQO3D1' '1PQO3A2' '1PQO3B2' '1PQO3D2' '1PQO3A3'
 '1PQO3B3' '1PQO3D3']",216,9
64_1LT001,1417.2172,47.213352,3397.3909,['64_1LT001'],144,1,['39VQ1A1' '39VQ1B1' '39VQ1A2' '39VQ1B2' '39VQ1A3' '39VQ1B3'],144,6
64_2LT001,2294.6882,47.969036,5521.748,['64_2LT001'],216,1,"['G1LOQA1' 'G1LOQB1' 'G1LOQD1' 'G1LOQA2' 'G1LOQB2' 'G1LOQD2' 'G1LOQA3'
 'G1LOQB3' 'G1LOQD3']",216,9
64_3LT001,2237.5496,50.660164,5304.4355,['64_3LT001'],216,1,"['V3P9OA1' 'V3P9OB1' 'V3P9OD1' 'V3P9OA2' 'V3P9OB2' 'V3P9OD2' 'V3P9OA3'
 'V3P9OB3' 'V3P9OD3']",216,9
65_0LT001,493.07776,47.772892,1228.0828,['65_0LT001'],48,1,['AP3O9B1' 'AP3O9B2'],48,2
65_1LT001,1476.2422,51.195427,4021.3015,['65_1LT001'],144,1,['3VPGAA1' '3VPGAB1' '3VPGAA2' '3VPGAB2' '3VPGAA3' '3VPGAB3'],144,6
65_2LT001,1347.8641,50.0242,3699.53,['65_2LT001'],144,1,['PO3Q9A1' 'PO3Q9B1' 'PO3Q9A2' 'PO3Q9B2' 'PO3Q9A3' 'PO3Q9B3'],144,6
65_3LT001,1985.8885,45.989048,5400.0347,['65_3LT001'],216,1,"['VGLQ1A1' 'VGLQ1B1' 'VGLQ1D1' 'VGLQ1A2' 'VGLQ1B2' 'VGLQ1D2' 'VGLQ1A3'
 'VGLQ1B3' 'VGLQ1D3']",216,9
66_0LT001,1300.9004,43.845078,3544.1833,['66_0LT001'],144,1,['1LAQVA1' '1LAQVB1' '1LAQVA2' '1LAQVB2' '1LAQVA3' '1LAQVB3'],144,6
66_1LT001,2140.0637,49.004204,5401.619,['66_1LT001'],216,1,"['19GP3A1' '19GP3B1' '19GP3D1' '19GP3A2' '19GP3B2' '19GP3D2' '19GP3A3'
 '19GP3B3' '19GP3D3']",216,9
67_0LT001,2106.7927,49.158966,5118.863,['67_0LT001'],216,1,"['Q1G9LA1' 'Q1G9LB1' 'Q1G9LD1' 'Q1G9LA2' 'Q1G9LB2' 'Q1G9LD2' 'Q1G9LA3'
 'Q1G9LB3' 'Q1G9LD3']",216,9
67_1LT001,957.75323,45.427296,2521.6763,['67_1LT001'],96,1,['1L3GVB1' '1L3GVD1' '1L3GVB2' '1L3GVD2'],96,4
67_2LT001,2299.2654,50.72898,5494.8877,['67_2LT001'],216,1,"['OGA39A1' 'OGA39B1' 'OGA39C1' 'OGA39A2' 'OGA39B2' 'OGA39C2' 'OGA39A3'
 'OGA39B3' 'OGA39C3']",216,9
67_3LT001,2173.847,53.39005,5497.3257,['67_3LT001'],216,1,"['VQPAOA1' 'VQPAOB1' 'VQPAOC1' 'VQPAOA2' 'VQPAOB2' 'VQPAOC2' 'VQPAOA3'
 'VQPAOB3' 'VQPAOC3']",216,9
68_0LT001,2143.3948,48.47204,5684.7114,['68_0LT001'],216,1,"['VLQA1A1' 'VLQA1B1' 'VLQA1C1' 'VLQA1A2' 'VLQA1B2' 'VLQA1C2' 'VLQA1A3'
 'VLQA1B3' 'VLQA1C3']",216,9
68_1LT001,506.62985,49.49507,1104.2783,['68_1LT001'],48,1,['LV9AQB1' 'LV9AQB2'],48,2
68_2LT001,489.1306,55.586033,1340.702,['68_2LT001'],48,1,['3A9OPB1' '3A9OPB2'],48,2
69_0LT001,2084.2974,52.204327,5545.933,['69_0LT001'],216,1,"['L91AVA1' 'L91AVB1' 'L91AVD1' 'L91AVA2' 'L91AVB2' 'L91AVD2' 'L91AVA3'
 'L91AVB3' 'L91AVD3']",216,9
69_1LT001,1571.8932,51.178444,3751.8428,['69_1LT001'],144,1,['Q3G1VA1' 'Q3G1VB1' 'Q3G1VA2' 'Q3G1VB2' 'Q3G1VA3' 'Q3G1VB3'],144,6
69_2LT001,2222.23,53.17497,5227.408,['69_2LT001'],216,1,"['9V3APA1' '9V3APB1' '9V3APD1' '9V3APA2' '9V3APB2' '9V3APD2' '9V3APA3'
 '9V3APB3' '9V3APD3']",216,9
70_0LT001,2155.0635,46.519794,5020.988,['70_0LT001'],216,1,"['193AGA1' '193AGB1' '193AGC1' '193AGA2' '193AGB2' '193AGC2' '193AGA3'
 '193AGB3' '193AGC3']",216,9
70_1LT001,2029.9275,48.926514,5267.018,['70_1LT001'],216,1,"['LOQP9A1' 'LOQP9B1' 'LOQP9C1' 'LOQP9A2' 'LOQP9B2' 'LOQP9C2' 'LOQP9A3'
 'LOQP9B3' 'LOQP9C3']",216,9
70_2LT001,2180.4546,49.12366,5200.217,['70_2LT001'],216,1,"['GV3LAA1' 'GV3LAB1' 'GV3LAD1' 'GV3LAA2' 'GV3LAB2' 'GV3LAD2' 'GV3LAA3'
 'GV3LAB3' 'GV3LAD3']",216,9
70_3LT001,2140.672,51.095547,5170.914,['70_3LT001'],216,1,"['PL1A3A1' 'PL1A3B1' 'PL1A3D1' 'PL1A3A2' 'PL1A3B2' 'PL1A3D2' 'PL1A3A3'
 'PL1A3B3' 'PL1A3D3']",216,9
71_0LT001,2376.271,49.958153,6120.03,['71_0LT001'],240,1,"['QOAGVB1' 'QOAGVD1' 'QOAGVB2' 'QOAGVD2' 'QOAGVB3' 'QOAGVD3' 'QOAGVB4'
 'QOAGVD4' 'QOAGVB5' 'QOAGVD5']",240,10
71_1LT001,2149.6526,50.595284,5040.9697,['71_1LT001'],216,1,"['Q1AP9A1' 'Q1AP9B1' 'Q1AP9D1' 'Q1AP9A2' 'Q1AP9B2' 'Q1AP9D2' 'Q1AP9A3'
 'Q1AP9B3' 'Q1AP9D3']",216,9
71_2LT001,573.86487,48.60333,1286.444,['71_2LT001'],48,1,['OAG1PB1' 'OAG1PB2'],48,2
72_0LT001,2058.2744,53.130295,5482.233,['72_0LT001'],216,1,"['A3GPQA1' 'A3GPQB1' 'A3GPQC1' 'A3GPQA2' 'A3GPQB2' 'A3GPQC2' 'A3GPQA3'
 'A3GPQB3' 'A3GPQC3']",216,9
72_1LT001,2123.9358,48.40047,5274.6533,['72_1LT001'],216,1,"['V31LGA1' 'V31LGB1' 'V31LGD1' 'V31LGA2' 'V31LGB2' 'V31LGD2' 'V31LGA3'
 'V31LGB3' 'V31LGD3']",216,9
73_0LT001,2496.2063,50.427727,5757.482,['73_0LT001'],240,1,"['AO3V1B1' 'AO3V1D1' 'AO3V1B2' 'AO3V1D2' 'AO3V1B3' 'AO3V1D3' 'AO3V1B4'
 'AO3V1D4' 'AO3V1B5' 'AO3V1D5']",240,10
73_1LT001,466.59024,47.624096,1090.079,['73_1LT001'],48,1,['3LPAVB1' '3LPAVB2'],48,2
73_2LT001,2160.8933,45.92129,5180.7896,['73_2LT001'],216,1,"['ALO1QA1' 'ALO1QB1' 'ALO1QD1' 'ALO1QA2' 'ALO1QB2' 'ALO1QD2' 'ALO1QA3'
 'ALO1QB3' 'ALO1QD3']",216,9
74_0LT001,1404.3713,48.48607,3474.5625,['74_0LT001'],144,1,['QOPL9A1' 'QOPL9B1' 'QOPL9A2' 'QOPL9B2' 'QOPL9A3' 'QOPL9B3'],144,6
74_1LT001,882.4555,50.89789,2481.3037,['74_1LT001'],96,1,['3PLO9B1' '3PLO9D1' '3PLO9B2' '3PLO9D2'],96,4
75_0LT001,1019.2591,51.287273,2502.7449,['75_0LT001'],96,1,['31LO9B1' '31LO9D1' '31LO9B2' '31LO9D2'],96,4
75_1LT001,2044.2866,49.716885,5181.8364,['75_1LT001'],216,1,"['G1P9QA1' 'G1P9QB1' 'G1P9QD1' 'G1P9QA2' 'G1P9QB2' 'G1P9QD2' 'G1P9QA3'
 'G1P9QB3' 'G1P9QD3']",216,9
76_0LT001,1997.0521,52.11056,5236.3667,['76_0LT001'],216,1,"['LV93QA1' 'LV93QB1' 'LV93QD1' 'LV93QA2' 'LV93QB2' 'LV93QD2' 'LV93QA3'
 'LV93QB3' 'LV93QD3']",216,9
76_1LT001,477.60153,48.402466,1234.3248,['76_1LT001'],48,1,['O9QPVB1' 'O9QPVB2'],48,2
76_2LT001,2308.359,50.15004,5885.1826,['76_2LT001'],216,1,"['1V3OQA1' '1V3OQB1' '1V3OQD1' '1V3OQA2' '1V3OQB2' '1V3OQD2' '1V3OQA3'
 '1V3OQB3' '1V3OQD3']",216,9
77_0LT001,2173.0,51.256638,5275.152,['77_0LT001'],216,1,"['LPG19A1' 'LPG19B1' 'LPG19D1' 'LPG19A2' 'LPG19B2' 'LPG19D2' 'LPG19A3'
 'LPG19B3' 'LPG19D3']",216,9
77_1LT001,2149.0664,47.98123,5688.099,['77_1LT001'],216,1,"['93GP1A1' '93GP1B1' '93GP1C1' '93GP1A2' '93GP1B2' '93GP1C2' '93GP1A3'
 '93GP1B3' '93GP1C3']",216,9
77_2LT001,2023.6768,51.715477,5303.223,['77_2LT001'],216,1,"['P3LV1A1' 'P3LV1B1' 'P3LV1D1' 'P3LV1A2' 'P3LV1B2' 'P3LV1D2' 'P3LV1A3'
 'P3LV1B3' 'P3LV1D3']",216,9
77_3LT001,2300.167,51.746304,5413.3584,['77_3LT001'],216,1,"['1LAOVA1' '1LAOVB1' '1LAOVD1' '1LAOVA2' '1LAOVB2' '1LAOVD2' '1LAOVA3'
 '1LAOVB3' '1LAOVD3']",216,9
78_0LT001,2053.4885,48.548737,5577.112,['78_0LT001'],216,1,"['A913OA1' 'A913OB1' 'A913OD1' 'A913OA2' 'A913OB2' 'A913OD2' 'A913OA3'
 'A913OB3' 'A913OD3']",216,9
78_1LT001,1403.483,48.229664,3427.2007,['78_1LT001'],144,1,['A19VLA1' 'A19VLB1' 'A19VLA2' 'A19VLB2' 'A19VLA3' 'A19VLB3'],144,6
79_0LT001,1411.0286,51.760406,3562.3381,['79_0LT001'],144,1,['G39AOA1' 'G39AOB1' 'G39AOA2' 'G39AOB2' 'G39AOA3' 'G39AOB3'],144,6
79_1LT001,2050.8308,52.61082,5773.2627,['79_1LT001'],216,1,"['VA3QLA1' 'VA3QLB1' 'VA3QLD1' 'VA3QLA2' 'VA3QLB2' 'VA3QLD2' 'VA3QLA3'
 'VA3QLB3' 'VA3QLD3']",216,9
79_2LT001,2129.9878,51.66099,5205.497,['79_2LT001'],216,1,"['GP31LA1' 'GP31LB1' 'GP31LD1' 'GP31LA2' 'GP31LB2' 'GP31LD2' 'GP31LA3'
 'GP31LB3' 'GP31LD3']",216,9
79_3LT001,2128.213,48.900536,5622.125,['79_3LT001'],216,1,"['V39APA1' 'V39APB1' 'V39APD1' 'V39APA2' 'V39APB2' 'V39APD2' 'V39APA3'
 'V39APB3' 'V39APD3']",216,9
80_0LT001,2163.2615,48.55397,5303.111,['80_0LT001'],216,1,"['GAP19A1' 'GAP19B1' 'GAP19C1' 'GAP19A2' 'GAP19B2' 'GAP19C2' 'GAP19A3'
 'GAP19B3' 'GAP19C3']",216,9
80_1LT001,907.8254,49.182983,2562.002,['80_1LT001'],96,1,['1QPVGB1' '1QPVGD1' '1QPVGB2' '1QPVGD2'],96,4
81_0LT001,2091.178,50.97733,5630.3193,['81_0LT001'],216,1,"['V1QAGA1' 'V1QAGB1' 'V1QAGD1' 'V1QAGA2' 'V1QAGB2' 'V1QAGD2' 'V1QAGA3'
 'V1QAGB3' 'V1QAGD3']",216,9
81_1LT001,2140.8474,47.252167,5484.198,['81_1LT001'],216,1,"['LQ1V9A1' 'LQ1V9B1' 'LQ1V9C1' 'LQ1V9A2' 'LQ1V9B2' 'LQ1V9C2' 'LQ1V9A3'
 'LQ1V9B3' 'LQ1V9C3']",216,9
82_0LT001,1358.8558,50.84906,3837.7136,['82_0LT001'],144,1,['QO93GA1' 'QO93GB1' 'QO93GA2' 'QO93GB2' 'QO93GA3' 'QO93GB3'],144,6
82_1LT001,2214.7693,51.2498,5318.1616,['82_1LT001'],216,1,"['V39AOA1' 'V39AOB1' 'V39AOC1' 'V39AOA2' 'V39AOB2' 'V39AOC2' 'V39AOA3'
 'V39AOB3' 'V39AOC3']",216,9
82_2LT001,962.4784,46.110348,2249.2317,['82_2LT001'],96,1,['LGV3OB1' 'LGV3OD1' 'LGV3OB2' 'LGV3OD2'],96,4
83_0LT001,2343.1228,52.410217,5961.667,['83_0LT001'],240,1,"['1LPGQB1' '1LPGQD1' '1LPGQB2' '1LPGQD2' '1LPGQB3' '1LPGQD3' '1LPGQB4'
 '1LPGQD4' '1LPGQB5' '1LPGQD5']",240,10
83_1LT001,454.41202,50.323902,1118.8491,['83_1LT001'],48,1,['9OPQLB1' '9OPQLB2'],48,2
83_2LT001,996.3461,46.887527,2408.506,['83_2LT001'],96,1,['9VQLPB1' '9VQLPD1' '9VQLPB2' '9VQLPD2'],96,4
84_0LT001,2184.5442,52.52316,5428.0205,['84_0LT001'],216,1,"['3QPLOA1' '3QPLOB1' '3QPLOD1' '3QPLOA2' '3QPLOB2' '3QPLOD2' '3QPLOA3'
 '3QPLOB3' '3QPLOD3']",216,9
84_1LT001,578.5087,49.33044,1130.4225,['84_1LT001'],48,1,['OAPVQB1' 'OAPVQB2'],48,2
84_2LT001,2251.5344,51.388992,5418.3525,['84_2LT001'],216,1,"['3QLGPA1' '3QLGPB1' '3QLGPD1' '3QLGPA2' '3QLGPB2' '3QLGPD2' '3QLGPA3'
 '3QLGPB3' '3QLGPD3']",216,9
85_0LT001,2169.4,52.64502,5313.0166,['85_0LT001'],216,1,"['P3GAOA1' 'P3GAOB1' 'P3GAOC1' 'P3GAOA2' 'P3GAOB2' 'P3GAOC2' 'P3GAOA3'
 'P3GAOB3' 'P3GAOC3']",216,9
85_1LT001,914.11914,49.417435,2247.1777,['85_1LT001'],96,1,['1OG3VB1' '1OG3VD1' '1OG3VB2' '1OG3VD2'],96,4
85_2LT001,2231.0095,49.104477,5561.663,['85_2LT001'],216,1,"['APL1OA1' 'APL1OB1' 'APL1OD1' 'APL1OA2' 'APL1OB2' 'APL1OD2' 'APL1OA3'
 'APL1OB3' 'APL1OD3']",216,9
85_3LT001,886.4723,47.76231,2379.6963,['85_3LT001'],96,1,['A13Q9B1' 'A13Q9D1' 'A13Q9B2' 'A13Q9D2'],96,4
85_4LT001,2126.0613,51.33735,5289.7124,['85_4LT001'],216,1,"['9QAPOA1' '9QAPOB1' '9QAPOD1' '9QAPOA2' '9QAPOB2' '9QAPOD2' '9QAPOA3'
 '9QAPOB3' '9QAPOD3']",216,9
86_0LT001,923.7985,46.06233,2418.8416,['86_0LT001'],96,1,['A1VOGB1' 'A1VOGD1' 'A1VOGB2' 'A1VOGD2'],96,4
